seqnames,start,end,width,strand,cellType,dataSource,GTSP,patient,reads,refGenome,timePoint,timePointDays,timePointMonths,posid,estAbund,relAbund,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,readsPerSample,readsRelAbund,totalSampleFrags,include,labeledNearestFeature,posidLabel
chr15,67102783,67102783,1,+,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr15+67102783,1,0.010936132983377079,TRUE,SMAD3,+,FALSE,TRUE,0,SMAD3,0,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,SMAD3 *~,"SMAD3 *~
chr15+67102783"
chr15,74392758,74392758,1,+,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr15+74392758,1,0.010936132983377079,TRUE,LINC02255,+,FALSE,TRUE,-0,UBL7,53217,-,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,LINC02255 *,"LINC02255 *
chr15+74392758"
chr15,76994318,76994318,1,+,TCELL,454,LS-13,pin32,2,hg38,D-1,-1,-0,chr15+76994318,1,0.021872265966754158,FALSE,PSTPIP1,+,FALSE,TRUE,-360,CSPG4,-1281469,-,None.found,Inf,None.found,9144,0.021872265966754158,1759,yes,PSTPIP1 ,"PSTPIP1 
chr15+76994318"
chr15,83928039,83928039,1,+,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr15+83928039,1,0.010936132983377079,TRUE,ADAMTSL3,+,FALSE,TRUE,-0,ADAMTSL3,-0,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,ADAMTSL3 *~,"ADAMTSL3 *~
chr15+83928039"
chr15,90816369,90816369,1,+,TCELL,454,LS-13,pin32,4,hg38,D-1,-1,-0,chr15+90816369,1,0.043744531933508315,FALSE,BLM,+,FALSE,TRUE,906,BLM,906,+,None.found,Inf,None.found,9144,0.043744531933508315,1759,yes,BLM ~,"BLM ~
chr15+90816369"
chr15,90836726,90836726,1,+,TCELL,454,LS-13,pin32,3,hg38,D-1,-1,-0,chr15+90836726,1,0.03280839895013123,FALSE,BLM,+,FALSE,TRUE,21263,BLM,21263,+,None.found,Inf,None.found,9144,0.03280839895013123,1759,yes,BLM ~,"BLM ~
chr15+90836726"
chr15,90929589,90929589,1,+,TCELL,454,LS-13,pin32,7,hg38,D-1,-1,-0,chr15+90929589,1,0.07655293088363954,FALSE,UNC45A,+,FALSE,TRUE,-589,FES,33812,+,None.found,Inf,None.found,9144,0.07655293088363954,1759,yes,UNC45A ~,"UNC45A ~
chr15+90929589"
chr15,92822324,92822324,1,+,TCELL,454,LS-13,pin32,8,hg38,D-1,-1,-0,chr15+92822324,1,0.08748906386701663,FALSE,ASB9P1,+,FALSE,TRUE,25215,CHD2,-77995,+,None.found,Inf,None.found,9144,0.08748906386701663,1759,yes,ASB9P1 ,"ASB9P1 
chr15+92822324"
chr15,99510397,99510397,1,+,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr15+99510397,1,0.010936132983377079,FALSE,MEF2A,+,FALSE,TRUE,-55202,IGF1R,545866,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,MEF2A ,"MEF2A 
chr15+99510397"
chr16,10811507,10811507,1,-,TCELL,454,LS-13,pin32,5,hg38,D-1,-1,-0,chr16-10811507,1,0.05468066491688539,TRUE,TVP23A,-,FALSE,TRUE,0,CIITA,-65689,+,None.found,Inf,None.found,9144,0.05468066491688539,1759,yes,TVP23A *,"TVP23A *
chr16-10811507"
chr16,10867208,10867208,1,-,TCELL,454,LS-13,pin32,3,hg38,D-1,-1,-0,chr16-10867208,1,0.03280839895013123,FALSE,CIITA,+,FALSE,FALSE,-9988,CIITA,-9988,+,None.found,Inf,None.found,9144,0.03280839895013123,1759,yes,CIITA ~,"CIITA ~
chr16-10867208"
chr16,15488192,15488192,1,-,TCELL,454,LS-13,pin32,2,hg38,D-1,-1,-0,chr16-15488192,1,0.021872265966754158,TRUE,C16orf45,+,FALSE,FALSE,0,MYH11,214941,-,None.found,Inf,None.found,9144,0.021872265966754158,1759,yes,C16orf45 *,"C16orf45 *
chr16-15488192"
chr16,18804664,18804664,1,-,TCELL,454,LS-13,pin32,2,hg38,D-1,-1,-0,chr16-18804664,1,0.021872265966754158,FALSE,SMG1,-,FALSE,TRUE,187,ABCC1,2661589,+,None.found,Inf,None.found,9144,0.021872265966754158,1759,yes,SMG1 ,"SMG1 
chr16-18804664"
chr16,20912515,20912515,1,-,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16-20912515,1,0.010936132983377079,TRUE,LYRM1,+,FALSE,FALSE,-0,UQCRC2,-1040547,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,LYRM1 *,"LYRM1 *
chr16-20912515"
chr16,20938973,20938973,1,-,TCELL,454,LS-13,pin32,7,hg38,D-1,-1,-0,chr16-20938973,1,0.07655293088363954,TRUE,DNAH3,-,FALSE,TRUE,-0,UQCRC2,-1014089,+,None.found,Inf,None.found,9144,0.07655293088363954,1759,yes,DNAH3 *,"DNAH3 *
chr16-20938973"
chr16,22481578,22481578,1,-,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16-22481578,1,0.010936132983377079,TRUE,SMG1P1,+,FALSE,FALSE,-0,UQCRC2,497917,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,SMG1P1 *,"SMG1P1 *
chr16-22481578"
chr16,27243286,27243286,1,-,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16-27243286,1,0.010936132983377079,TRUE,NSMCE1,-,FALSE,TRUE,-0,KDM8,21517,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,NSMCE1 *~,"NSMCE1 *~
chr16-27243286"
chr16,28402362,28402362,1,-,TCELL,454,LS-13,pin32,2,hg38,D-1,-1,-0,chr16-28402362,1,0.021872265966754158,TRUE,EIF3CL,-,FALSE,TRUE,0,EIF3C,-286194,+,None.found,Inf,None.found,9144,0.021872265966754158,1759,yes,EIF3CL *,"EIF3CL *
chr16-28402362"
chr16,28493864,28493864,1,-,TCELL,454,LS-13,pin32,6,hg38,D-1,-1,-0,chr16-28493864,1,0.06561679790026247,FALSE,APOBR,+,FALSE,FALSE,-783,EIF3C,-194692,+,None.found,Inf,None.found,9144,0.06561679790026247,1759,yes,APOBR ,"APOBR 
chr16-28493864"
chr16,29805158,29805158,1,-,TCELL,454,LS-13,pin32,7,hg38,D-1,-1,-0,chr16-29805158,1,0.07655293088363954,TRUE,KIF22,+,TRUE,FALSE,-0,MVP,-15234,+,None.found,Inf,None.found,9144,0.07655293088363954,1759,yes,KIF22 *~,"KIF22 *~
chr16-29805158"
chr16,30949844,30949844,1,-,TCELL,454,LS-13,pin32,4,hg38,D-1,-1,-0,chr16-30949844,1,0.043744531933508315,TRUE,ORAI3,+,FALSE,FALSE,0,STX4,-83249,+,None.found,Inf,None.found,9144,0.043744531933508315,1759,yes,ORAI3 *,"ORAI3 *
chr16-30949844"
chr16,31877987,31877987,1,-,TCELL,454,LS-13,pin32,2,hg38,D-1,-1,-0,chr16-31877987,1,0.021872265966754158,TRUE,ZNF267,+,FALSE,FALSE,0,ITGAX,494989,+,None.found,Inf,None.found,9144,0.021872265966754158,1759,yes,ZNF267 *,"ZNF267 *
chr16-31877987"
chr16,3216883,3216883,1,-,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16-3216883,1,0.010936132983377079,FALSE,OR1F2P,+,FALSE,FALSE,336,TRAP1,441152,-,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,OR1F2P ,"OR1F2P 
chr16-3216883"
chr16,46690732,46690732,1,-,TCELL,454,LS-13,pin32,6,hg38,D-1,-1,-0,chr16-46690732,1,0.06561679790026247,TRUE,ORC6,+,FALSE,FALSE,0,ZNF423,2796797,-,None.found,Inf,None.found,9144,0.06561679790026247,1759,yes,ORC6 *,"ORC6 *
chr16-46690732"
chr16,48595603,48595603,1,-,TCELL,454,LS-13,pin32,3,hg38,D-1,-1,-0,chr16-48595603,1,0.03280839895013123,TRUE,N4BP1,-,FALSE,TRUE,0,ZNF423,891926,-,None.found,Inf,None.found,9144,0.03280839895013123,1759,yes,N4BP1 *,"N4BP1 *
chr16-48595603"
chr16,50682921,50682921,1,-,TCELL,454,LS-13,pin32,6,hg38,D-1,-1,-0,chr16-50682921,1,0.06561679790026247,FALSE,SNX20,-,FALSE,TRUE,-1567,CYLD,-59127,+,None.found,Inf,None.found,9144,0.06561679790026247,1759,yes,SNX20 ,"SNX20 
chr16-50682921"
chr16,50699112,50699112,1,-,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16-50699112,1,0.010936132983377079,TRUE,NOD2,+,FALSE,FALSE,0,CYLD,-42936,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,NOD2 *~,"NOD2 *~
chr16-50699112"
chr16,57012550,57012550,1,-,TCELL,454,LS-13,pin32,12,hg38,D-1,-1,-0,chr16-57012550,1,0.13123359580052493,TRUE,NLRC5,+,FALSE,FALSE,0,HERPUD1,68668,+,None.found,Inf,None.found,9144,0.13123359580052493,1759,yes,NLRC5 *,"NLRC5 *
chr16-57012550"
chr16,67312820,67312820,1,-,TCELL,454,LS-13,pin32,2,hg38,D-1,-1,-0,chr16-67312820,1,0.021872265966754158,TRUE,KCTD19,-,FALSE,TRUE,0,E2F4,113901,+,None.found,Inf,None.found,9144,0.021872265966754158,1759,yes,KCTD19 *,"KCTD19 *
chr16-67312820"
chr16,68075199,68075199,1,-,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16-68075199,1,0.010936132983377079,TRUE,DUS2,+,FALSE,FALSE,-0,NFATC3,-10165,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,DUS2 *~,"DUS2 *~
chr16-68075199"
chr16,74667928,74667928,1,-,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16-74667928,1,0.010936132983377079,FALSE,RFWD3,-,FALSE,TRUE,-1046,ZFHX3,-1609292,-,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,RFWD3 ,"RFWD3 
chr16-74667928"
chr16,79071111,79071111,1,-,TCELL,454,LS-13,pin32,2,hg38,D-1,-1,-0,chr16-79071111,1,0.021872265966754158,TRUE,WWOX,+,FALSE,FALSE,-0,WWOX,-0,+,None.found,Inf,None.found,9144,0.021872265966754158,1759,yes,WWOX *~,"WWOX *~
chr16-79071111"
chr16,79083014,79083014,1,-,TCELL,454,LS-13,pin32,5,hg38,D-1,-1,-0,chr16-79083014,1,0.05468066491688539,TRUE,WWOX,+,FALSE,FALSE,-0,WWOX,-0,+,None.found,Inf,None.found,9144,0.05468066491688539,1759,yes,WWOX *~,"WWOX *~
chr16-79083014"
chr16,81633629,81633629,1,-,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16-81633629,1,0.010936132983377079,TRUE,CMIP,+,FALSE,FALSE,-0,CDH13,-993163,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,CMIP *,"CMIP *
chr16-81633629"
chr16,82654945,82654945,1,-,TCELL,454,LS-13,pin32,3,hg38,D-1,-1,-0,chr16-82654945,1,0.03280839895013123,TRUE,CDH13,+,FALSE,FALSE,0,CDH13,0,+,None.found,Inf,None.found,9144,0.03280839895013123,1759,yes,CDH13 *~,"CDH13 *~
chr16-82654945"
chr16,84520933,84520933,1,-,TCELL,454,LS-13,pin32,2,hg38,D-1,-1,-0,chr16-84520933,1,0.021872265966754158,FALSE,TLDC1,-,FALSE,TRUE,-16250,COTL1,44661,-,None.found,Inf,None.found,9144,0.021872265966754158,1759,yes,TLDC1 ~,"TLDC1 ~
chr16-84520933"
chr16,84553325,84553325,1,-,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16-84553325,1,0.010936132983377079,FALSE,COTL1,-,FALSE,TRUE,12269,COTL1,12269,-,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,COTL1 ~,"COTL1 ~
chr16-84553325"
chr16,87982688,87982688,1,-,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16-87982688,1,0.010936132983377079,TRUE,BANP,+,FALSE,FALSE,0,FBXO31,-590580,-,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,BANP *,"BANP *
chr16-87982688"
chr16,10876731,10876731,1,+,TCELL,454,LS-13,pin32,2,hg38,D-1,-1,-0,chr16+10876731,1,0.021872265966754158,FALSE,CIITA,+,FALSE,TRUE,-465,CIITA,-465,+,None.found,Inf,None.found,9144,0.021872265966754158,1759,yes,CIITA ~,"CIITA ~
chr16+10876731"
chr16,11022414,11022414,1,+,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16+11022414,1,0.010936132983377079,TRUE,CLEC16A,+,FALSE,TRUE,0,CIITA,97430,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,CLEC16A *,"CLEC16A *
chr16+11022414"
chr16,11104746,11104746,1,+,TCELL,454,LS-13,pin32,15,hg38,D-1,-1,-0,chr16+11104746,1,0.16404199475065617,TRUE,CLEC16A,+,FALSE,TRUE,-0,SOCS1,149669,-,None.found,Inf,None.found,9144,0.16404199475065617,1759,yes,CLEC16A *,"CLEC16A *
chr16+11104746"
chr16,11235883,11235883,1,+,TCELL,454,LS-13,pin32,2,hg38,D-1,-1,-0,chr16+11235883,1,0.021872265966754158,FALSE,SOCS1,-,FALSE,FALSE,18532,SOCS1,18532,-,None.found,Inf,None.found,9144,0.021872265966754158,1759,yes,SOCS1 ~,"SOCS1 ~
chr16+11235883"
chr16,11580331,11580331,1,+,TCELL,454,LS-13,pin32,7,hg38,D-1,-1,-0,chr16+11580331,1,0.07655293088363954,TRUE,LITAF,-,FALSE,FALSE,0,RMI2,228567,+,None.found,Inf,None.found,9144,0.07655293088363954,1759,yes,LITAF *,"LITAF *
chr16+11580331"
chr16,12804828,12804828,1,+,TCELL,454,LS-13,pin32,8,hg38,D-1,-1,-0,chr16+12804828,1,0.08748906386701663,FALSE,CPPED1,-,FALSE,FALSE,-940,SNX29,230538,+,None.found,Inf,None.found,9144,0.08748906386701663,1759,yes,CPPED1 ,"CPPED1 
chr16+12804828"
chr16,15488981,15488981,1,+,TCELL,454,LS-13,pin32,10,hg38,D-1,-1,-0,chr16+15488981,1,0.10936132983377078,TRUE,C16orf45,+,FALSE,TRUE,0,MYH11,214152,-,None.found,Inf,None.found,9144,0.10936132983377078,1759,yes,C16orf45 *,"C16orf45 *
chr16+15488981"
chr16,20911895,20911895,1,+,TCELL,454,LS-13,pin32,6,hg38,D-1,-1,-0,chr16+20911895,1,0.06561679790026247,TRUE,LYRM1,+,FALSE,TRUE,0,UQCRC2,-1041167,+,None.found,Inf,None.found,9144,0.06561679790026247,1759,yes,LYRM1 *,"LYRM1 *
chr16+20911895"
chr16,23846704,23846704,1,+,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16+23846704,1,0.010936132983377079,TRUE,PRKCB,+,FALSE,TRUE,0,PLK1,156336,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,PRKCB *,"PRKCB *
chr16+23846704"
chr16,2671970,2671970,1,+,TCELL,454,LS-13,pin32,7,hg38,D-1,-1,-0,chr16+2671970,1,0.07655293088363954,TRUE,ERVK13-1,-,TRUE,FALSE,0,CCNF,213111,+,None.found,Inf,None.found,9144,0.07655293088363954,1759,yes,ERVK13-1 *,"ERVK13-1 *
chr16+2671970"
chr16,27320181,27320181,1,+,TCELL,454,LS-13,pin32,4,hg38,D-1,-1,-0,chr16+27320181,1,0.043744531933508315,TRUE,IL4R,+,FALSE,TRUE,0,IL4R,0,+,None.found,Inf,None.found,9144,0.043744531933508315,1759,yes,IL4R *~,"IL4R *~
chr16+27320181"
chr16,28311360,28311360,1,+,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16+28311360,1,0.010936132983377079,TRUE,SBK1,+,FALSE,TRUE,-0,EIF3C,-377196,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,SBK1 *,"SBK1 *
chr16+28311360"
chr16,30470605,30470605,1,+,TCELL,454,LS-13,pin32,5,hg38,D-1,-1,-0,chr16+30470605,1,0.05468066491688539,FALSE,ITGAL,+,FALSE,TRUE,-2055,CORO1A,281528,+,None.found,Inf,None.found,9144,0.05468066491688539,1759,yes,ITGAL ,"ITGAL 
chr16+30470605"
chr16,31350921,31350921,1,+,TCELL,454,LS-13,pin32,3,hg38,D-1,-1,-0,chr16+31350921,1,0.03280839895013123,FALSE,ITGAX,+,FALSE,TRUE,-4211,ITGAX,-4211,+,None.found,Inf,None.found,9144,0.03280839895013123,1759,yes,ITGAX ~,"ITGAX ~
chr16+31350921"
chr16,31873189,31873189,1,+,TCELL,454,LS-13,pin32,8,hg38,D-1,-1,-0,chr16+31873189,1,0.08748906386701663,FALSE,ZNF267,+,FALSE,TRUE,-567,ITGAX,490191,+,None.found,Inf,None.found,9144,0.08748906386701663,1759,yes,ZNF267 ,"ZNF267 
chr16+31873189"
chr16,48611319,48611319,1,+,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16+48611319,1,0.010936132983377079,FALSE,N4BP1,-,FALSE,FALSE,-1109,ZNF423,876210,-,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,N4BP1 ,"N4BP1 
chr16+48611319"
chr16,50335048,50335048,1,+,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16+50335048,1,0.010936132983377079,TRUE,BRD7,-,FALSE,FALSE,-0,CYLD,-407000,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,BRD7 *,"BRD7 *
chr16+50335048"
chr16,50335101,50335101,1,+,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16+50335101,1,0.010936132983377079,TRUE,BRD7,-,FALSE,FALSE,-0,CYLD,-406947,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,BRD7 *,"BRD7 *
chr16+50335101"
chr16,53438559,53438559,1,+,TCELL,454,LS-13,pin32,4,hg38,D-1,-1,-0,chr16+53438559,1,0.043744531933508315,TRUE,RBL2,+,FALSE,TRUE,0,RBL2,0,+,None.found,Inf,None.found,9144,0.043744531933508315,1759,yes,RBL2 *~,"RBL2 *~
chr16+53438559"
chr16,56609823,56609823,1,+,TCELL,454,LS-13,pin32,10,hg38,D-1,-1,-0,chr16+56609823,1,0.10936132983377078,FALSE,MT2A,+,FALSE,TRUE,325,AMFR,-184284,-,None.found,Inf,None.found,9144,0.10936132983377078,1759,yes,MT2A ,"MT2A 
chr16+56609823"
chr16,66986891,66986891,1,+,TCELL,454,LS-13,pin32,5,hg38,D-1,-1,-0,chr16+66986891,1,0.05468066491688539,FALSE,CES4A,+,FALSE,TRUE,-1696,CBFB,-42254,+,None.found,Inf,None.found,9144,0.05468066491688539,1759,yes,CES4A ~,"CES4A ~
chr16+66986891"
chr16,691896,691896,1,+,TCELL,454,LS-13,pin32,8,hg38,D-1,-1,-0,chr16+691896,1,0.08748906386701663,FALSE,FBXL16,-,FALSE,FALSE,602,LMF1,161736,-,None.found,Inf,None.found,9144,0.08748906386701663,1759,yes,FBXL16 ,"FBXL16 
chr16+691896"
chr16,71817886,71817886,1,+,TCELL,454,LS-13,pin32,4,hg38,D-1,-1,-0,chr16+71817886,1,0.043744531933508315,FALSE,AP1G1,-,FALSE,FALSE,-8812,PHLPP2,-93184,-,None.found,Inf,None.found,9144,0.043744531933508315,1759,yes,AP1G1 ,"AP1G1 
chr16+71817886"
chr16,74053396,74053396,1,+,TCELL,454,LS-13,pin32,5,hg38,D-1,-1,-0,chr16+74053396,1,0.05468066491688539,FALSE,LOC101928035,-,FALSE,FALSE,138994,ZFHX3,-994760,-,None.found,Inf,None.found,9144,0.05468066491688539,1759,yes,LOC101928035 ,"LOC101928035 
chr16+74053396"
chr16,78099150,78099150,1,+,TCELL,454,LS-13,pin32,6,hg38,D-1,-1,-0,chr16+78099150,1,0.06561679790026247,FALSE,WWOX,+,FALSE,TRUE,-261,WWOX,-261,+,None.found,Inf,None.found,9144,0.06561679790026247,1759,yes,WWOX ~,"WWOX ~
chr16+78099150"
chr16,78790541,78790541,1,+,TCELL,454,LS-13,pin32,3,hg38,D-1,-1,-0,chr16+78790541,1,0.03280839895013123,TRUE,WWOX,+,FALSE,TRUE,-0,WWOX,-0,+,None.found,Inf,None.found,9144,0.03280839895013123,1759,yes,WWOX *~,"WWOX *~
chr16+78790541"
chr16,81719623,81719623,1,+,TCELL,454,LS-13,pin32,2,hg38,D-1,-1,-0,chr16+81719623,1,0.021872265966754158,FALSE,CMIP,+,FALSE,TRUE,7860,CDH13,-907169,+,None.found,Inf,None.found,9144,0.021872265966754158,1759,yes,CMIP ,"CMIP 
chr16+81719623"
chr16,82654708,82654708,1,+,TCELL,454,LS-13,pin32,3,hg38,D-1,-1,-0,chr16+82654708,1,0.03280839895013123,TRUE,CDH13,+,FALSE,TRUE,0,CDH13,0,+,None.found,Inf,None.found,9144,0.03280839895013123,1759,yes,CDH13 *~,"CDH13 *~
chr16+82654708"
chr16,84514386,84514386,1,+,TCELL,454,LS-13,pin32,4,hg38,D-1,-1,-0,chr16+84514386,1,0.043744531933508315,FALSE,TLDC1,-,FALSE,FALSE,-9703,COTL1,51208,-,None.found,Inf,None.found,9144,0.043744531933508315,1759,yes,TLDC1 ,"TLDC1 
chr16+84514386"
chr16,87806375,87806375,1,+,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr16+87806375,1,0.010936132983377079,FALSE,SLC7A5,-,FALSE,FALSE,23639,FBXO31,-414267,-,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,SLC7A5 ,"SLC7A5 
chr16+87806375"
chr17,10699753,10699753,1,-,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr17-10699753,1,0.010936132983377079,TRUE,ADPRM,+,FALSE,FALSE,0,MYH1,-181210,-,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,ADPRM *,"ADPRM *
chr17-10699753"
chr17,14195638,14195638,1,-,TCELL,454,LS-13,pin32,5,hg38,D-1,-1,-0,chr17-14195638,1,0.05468066491688539,TRUE,COX10,+,FALSE,FALSE,-0,ELAC2,-1177573,-,None.found,Inf,None.found,9144,0.05468066491688539,1759,yes,COX10 *,"COX10 *
chr17-14195638"
chr17,19463597,19463597,1,-,TCELL,454,LS-13,pin32,3,hg38,D-1,-1,-0,chr17-19463597,1,0.03280839895013123,FALSE,RNF112,+,FALSE,FALSE,46320,MAPK7,80052,+,None.found,Inf,None.found,9144,0.03280839895013123,1759,yes,RNF112 ,"RNF112 
chr17-19463597"
chr17,2081123,2081123,1,-,TCELL,454,LS-13,pin32,2,hg38,D-1,-1,-0,chr17-2081123,1,0.021872265966754158,TRUE,SMG6,-,FALSE,TRUE,-0,SMG6,-0,-,None.found,Inf,None.found,9144,0.021872265966754158,1759,yes,SMG6 *~,"SMG6 *~
chr17-2081123"
chr17,2246894,2246894,1,-,TCELL,454,LS-13,pin32,13,hg38,D-1,-1,-0,chr17-2246894,1,0.14216972878390202,TRUE,SMG6,-,FALSE,TRUE,0,SMG6,0,-,None.found,Inf,None.found,9144,0.14216972878390202,1759,yes,SMG6 *~,"SMG6 *~
chr17-2246894"
chr17,2267520,2267520,1,-,TCELL,454,LS-13,pin32,4,hg38,D-1,-1,-0,chr17-2267520,1,0.043744531933508315,TRUE,SMG6,-,FALSE,TRUE,0,SMG6,0,-,None.found,Inf,None.found,9144,0.043744531933508315,1759,yes,SMG6 *~,"SMG6 *~
chr17-2267520"
chr17,35578261,35578261,1,-,TCELL,454,LS-13,pin32,2,hg38,D-1,-1,-0,chr17-35578261,1,0.021872265966754158,TRUE,PEX12,-,TRUE,TRUE,0,TAF15,-231192,+,None.found,Inf,None.found,9144,0.021872265966754158,1759,yes,PEX12 *,"PEX12 *
chr17-35578261"
chr17,36484895,36484895,1,-,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr17-36484895,1,0.010936132983377079,FALSE,ZNHIT3,+,FALSE,FALSE,-1730,AATF,-463978,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,ZNHIT3 ,"ZNHIT3 
chr17-36484895"
chr17,3719034,3719034,1,-,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr17-3719034,1,0.010936132983377079,TRUE,ITGAE,-,FALSE,TRUE,-0,TRPV1,-109622,-,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,ITGAE *,"ITGAE *
chr17-3719034"
chr17,3766197,3766197,1,-,TCELL,454,LS-13,pin32,10,hg38,D-1,-1,-0,chr17-3766197,1,0.10936132983377078,TRUE,ITGAE,-,FALSE,TRUE,0,TRPV1,-156785,-,None.found,Inf,None.found,9144,0.10936132983377078,1759,yes,ITGAE *,"ITGAE *
chr17-3766197"
chr17,37762045,37762045,1,-,TCELL,454,LS-13,pin32,1,hg38,D-1,-1,-0,chr17-37762045,1,0.010936132983377079,FALSE,HNF1B,-,FALSE,TRUE,-16966,AATF,705173,+,None.found,Inf,None.found,9144,0.010936132983377079,1759,yes,HNF1B ,"HNF1B 
chr17-37762045"
chr17,3787691,3787691,1,-,TCELL,454,LS-13,pin32,19,hg38,D-1,-1,-0,chr17-3787691,1,0.20778652668416447,TRUE,ITGAE,-,FALSE,TRUE,0,TRPV1,-178279,-,None.found,Inf,None.found,9144,0.20778652668416447,1759,yes,ITGAE *,"ITGAE *
chr17-3787691"
chr17,3807273,3807273,1,-,TCELL,454,LS-13,pin32,5,hg38,D-1,-1,-0,chr17-3807273,1,0.05468066491688539,TRUE,NCBP3,-,TRUE,TRUE,-0,TRPV1,-197861,-,None.found,Inf,None.found,9144,0.05468066491688539,1759,yes,NCBP3 *,"NCBP3 *
chr17-3807273"
chr17,40597007,40597007,1,-,TCELL,454,LS-13,pin32,4,hg38,D-1,-1,-0,chr17-40597007,1,0.043744531933508315,FALSE,SMARCE1,-,FALSE,TRUE,30711,CCR7,-31522,-,None.found,Inf,None.found,9144,0.043744531933508315,1759,yes,SMARCE1 ~,"SMARCE1 ~
chr17-40597007"
chr17,42194648,42194648,1,-,TCELL,454,LS-13,pin32,7,hg38,D-1,-1,-0,chr17-42194648,1,0.07655293088363954,FALSE,GHDC,-,FALSE,TRUE,-115,STAT5B,4527,-,None.found,Inf,None.found,9144,0.07655293088363954,1759,yes,GHDC ~,"GHDC ~
chr17-42194648"
chr17,42341786,42341786,1,-,TCELL,454,LS-13,pin32,4,hg38,D-1,-1,-0,chr17-42341786,1,0.043744531933508315,TRUE,STAT3,-,FALSE,TRUE,-0,STAT3,-0,-,None.found,Inf,None.found,9144,0.043744531933508315,1759,yes,STAT3 *~,"STAT3 *~
chr17-42341786"
chr17,43483389,43483389,1,-,TCELL,454,LS-13,pin32,115,hg38,D-1,-1,-0,chr17-43483389,1,1.257655293088364,FALSE,DHX8,+,FALSE,FALSE,-474,ETV4,44452,-,None.found,Inf,None.found,9144,1.257655293088364,1759,yes,DHX8 ~,"DHX8 ~
chr17-43483389"
chr17,4714551,4714551,1,-,TCELL,454,LS-13,pin32,11,hg38,D-1,-1,-0,chr17-4714551,1,0.12029746281714784,TRUE,ARRB2,+,FALSE,FALSE,0,ALOX15,-72877,-,None.found,Inf,None.found,9144,0.12029746281714784,1759,yes,ARRB2 *,"ARRB2 *
chr17-4714551"
