seqnames,start,end,width,strand,cellType,dataSource,GTSP,patient,reads,refGenome,timePoint,timePointDays,timePointMonths,posid,estAbund,relAbund,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,readsPerSample,readsRelAbund,totalSampleFrags,include,labeledNearestFeature,posidLabel
chr10,22658801,22658801,1,-,PBMC,Illumina,GTSP3466,pin26,128,hg38,D0,0,0,chr10-22658801,1,0.06514657980456026,TRUE,PIP4K2A,-,FALSE,TRUE,0,BMI1,327315,+,BMI1,327315,+,574645,0.022274621722976794,1534,yes,PIP4K2A *,"PIP4K2A *
chr10-22658801"
chr10,23391604,23391604,1,-,PBMC,Illumina,GTSP3466,pin26,12,hg38,D0,0,0,chr10-23391604,1,0.06514657980456026,FALSE,MIR1254-2,+,FALSE,FALSE,-1799,BMI1,1060118,+,BMI1,1060118,+,574645,0.0020882457865290744,1534,yes,MIR1254-2 ,"MIR1254-2 
chr10-23391604"
chr10,32379072,32379072,1,-,PBMC,Illumina,GTSP3466,pin26,97,hg38,D0,0,0,chr10-32379072,1,0.06514657980456026,FALSE,EPC1,-,FALSE,TRUE,-273,MAP3K8,1917238,+,BMI1,10047586,+,574645,0.016879986774443353,1534,yes,EPC1 ,"EPC1 
chr10-32379072"
chr10,43391881,43391881,1,-,PBMC,Illumina,GTSP3466,pin26,2,hg38,D0,0,0,chr10-43391881,1,0.06514657980456026,TRUE,HNRNPF,-,FALSE,TRUE,-0,ZNF239,164461,-,BMI1,21060395,+,574645,3.480409644215124e-4,1534,yes,HNRNPF *,"HNRNPF *
chr10-43391881"
chr10,47145376,47145376,1,-,PBMC,Illumina,GTSP3466,pin26,2,hg38,D0,0,0,chr10-47145376,1,0.06514657980456026,FALSE,PTPN20,+,FALSE,FALSE,143055,GDF10,-154846,+,BMI1,24813890,+,574645,3.480409644215124e-4,1534,yes,PTPN20 ,"PTPN20 
chr10-47145376"
chr10,47553931,47553931,1,-,PBMC,Illumina,GTSP3466,pin26,15,hg38,D0,0,0,chr10-47553931,1,0.06514657980456026,FALSE,BMS1P2,-,FALSE,TRUE,-407,GDF10,240347,+,BMI1,25222445,+,574645,0.002610307233161343,1534,yes,BMS1P2 ,"BMS1P2 
chr10-47553931"
chr10,50396699,50396699,1,-,PBMC,Illumina,GTSP3466,pin26,364,hg38,D0,0,0,chr10-50396699,1,0.06514657980456026,TRUE,SGMS1,-,FALSE,TRUE,-0,SGMS1,-0,-,BMI1,28065213,+,574645,0.06334345552471526,1534,yes,SGMS1 *~,"SGMS1 *~
chr10-50396699"
chr10,55647094,55647094,1,-,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr10-55647094,1,0.06514657980456026,FALSE,PCDH15,-,FALSE,TRUE,-19151,DKK1,3329436,+,BMI1,33315608,+,574645,1.740204822107562e-4,1534,yes,PCDH15 ,"PCDH15 
chr10-55647094"
chr10,5846808,5846808,1,-,PBMC,Illumina,GTSP3466,pin26,14,hg38,D0,0,0,chr10-5846808,1,0.06514657980456026,FALSE,ANKRD16,-,FALSE,TRUE,14916,IL2RA,163884,-,KLF6,-2061526,-,574645,0.002436286750950587,1534,yes,ANKRD16 ,"ANKRD16 
chr10-5846808"
chr10,62130776,62130776,1,-,PBMC,Illumina,GTSP3466,pin26,95,hg38,D0,0,0,chr10-62130776,1,0.06514657980456026,FALSE,ARID5B,+,FALSE,FALSE,33827,EGR2,681218,-,TLX1,-39000526,+,574645,0.016531945810021837,1534,yes,ARID5B ,"ARID5B 
chr10-62130776"
chr10,62527975,62527975,1,-,PBMC,Illumina,GTSP3466,pin26,3,hg38,D0,0,0,chr10-62527975,1,0.06514657980456026,TRUE,ZNF365,+,FALSE,FALSE,-0,EGR2,284019,-,TLX1,-38603327,+,574645,5.220614466322686e-4,1534,yes,ZNF365 *,"ZNF365 *
chr10-62527975"
chr10,6599951,6599951,1,-,PBMC,Illumina,GTSP3466,pin26,18,hg38,D0,0,0,chr10-6599951,1,0.06514657980456026,FALSE,PRKCQ-AS1,+,FALSE,FALSE,14589,IL2RA,-537580,-,KLF6,-2814669,-,574645,0.003132368679793612,1534,yes,PRKCQ-AS1 ,"PRKCQ-AS1 
chr10-6599951"
chr10,68074331,68074331,1,-,PBMC,Illumina,GTSP3466,pin26,28,hg38,D0,0,0,chr10-68074331,1,0.06514657980456026,TRUE,HERC4,-,FALSE,TRUE,0,SIRT1,155940,+,TLX1,-33056971,+,574645,0.004872573501901174,1534,yes,HERC4 *,"HERC4 *
chr10-68074331"
chr10,68720901,68720901,1,-,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr10-68720901,1,0.06514657980456026,FALSE,CCAR1,+,FALSE,FALSE,-241,TET1,26418,+,TLX1,-32410401,+,574645,1.740204822107562e-4,1534,yes,CCAR1 ~,"CCAR1 ~
chr10-68720901"
chr10,69047318,69047318,1,-,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr10-69047318,1,0.06514657980456026,FALSE,KIF1BP,+,FALSE,FALSE,30334,TET1,352835,+,TLX1,-32083984,+,574645,1.740204822107562e-4,1534,yes,KIF1BP ,"KIF1BP 
chr10-69047318"
chr10,7033440,7033440,1,-,PBMC,Illumina,GTSP3466,pin26,158,hg38,D0,0,0,chr10-7033440,1,0.06514657980456026,FALSE,SFMBT2,-,FALSE,TRUE,125182,SFMBT2,125182,-,KLF6,-3248158,-,574645,0.02749523618929948,1534,yes,SFMBT2 ,"SFMBT2 
chr10-7033440"
chr10,71537976,71537976,1,-,PBMC,Illumina,GTSP3466,pin26,205,hg38,D0,0,0,chr10-71537976,1,0.06514657980456026,TRUE,CDH23,+,FALSE,FALSE,0,PSAP,278305,-,TLX1,-29593326,+,574645,0.03567419885320502,1534,yes,CDH23 *,"CDH23 *
chr10-71537976"
chr10,72294981,72294981,1,-,PBMC,Illumina,GTSP3466,pin26,12,hg38,D0,0,0,chr10-72294981,1,0.06514657980456026,FALSE,DDIT4,+,FALSE,FALSE,18944,PSAP,-443605,-,TLX1,-28836321,+,574645,0.0020882457865290744,1534,yes,DDIT4 ,"DDIT4 
chr10-72294981"
chr10,74081196,74081196,1,-,PBMC,Illumina,GTSP3466,pin26,18,hg38,D0,0,0,chr10-74081196,1,0.06514657980456026,TRUE,VCL,+,FALSE,FALSE,-0,VCL,-0,+,TLX1,-27050106,+,574645,0.003132368679793612,1534,yes,VCL *~,"VCL *~
chr10-74081196"
chr10,74192315,74192315,1,-,PBMC,Illumina,GTSP3466,pin26,15,hg38,D0,0,0,chr10-74192315,1,0.06514657980456026,TRUE,ADK,+,FALSE,FALSE,0,VCL,72154,+,TLX1,-26938987,+,574645,0.002610307233161343,1534,yes,ADK *,"ADK *
chr10-74192315"
chr10,7471078,7471078,1,-,PBMC,Illumina,GTSP3466,pin26,120,hg38,D0,0,0,chr10-7471078,1,0.06514657980456026,FALSE,SFMBT2,-,FALSE,TRUE,-59591,SFMBT2,-59591,-,KLF6,-3685796,-,574645,0.020882457865290745,1534,yes,SFMBT2 ,"SFMBT2 
chr10-7471078"
chr10,75111857,75111857,1,-,PBMC,Illumina,GTSP3466,pin26,41,hg38,D0,0,0,chr10-75111857,1,0.06514657980456026,TRUE,SAMD8,+,FALSE,FALSE,0,KAT6B,79234,+,TLX1,-26019445,+,574645,0.007134839770641005,1534,yes,SAMD8 *,"SAMD8 *
chr10-75111857"
chr10,79318370,79318370,1,-,PBMC,Illumina,GTSP3466,pin26,1186,hg38,D0,0,0,chr10-79318370,1,0.06514657980456026,FALSE,ZMIZ1,+,FALSE,FALSE,1841,ZMIZ1,1841,+,TLX1,-21812932,+,574645,0.20638829190195687,1534,yes,ZMIZ1 ~,"ZMIZ1 ~
chr10-79318370"
chr10,8332226,8332226,1,-,PBMC,Illumina,GTSP3466,pin26,164,hg38,D0,0,0,chr10-8332226,1,0.06514657980456026,FALSE,LINC00708,-,FALSE,TRUE,-63920,GATA3,257024,+,KLF6,-4546944,-,574645,0.02853935908256402,1534,yes,LINC00708 ,"LINC00708 
chr10-8332226"
chr10,88236006,88236006,1,-,PBMC,Illumina,GTSP3466,pin26,288,hg38,D0,0,0,chr10-88236006,2,0.13029315960912052,FALSE,RNLS,-,FALSE,TRUE,37856,PTEN,264075,+,TLX1,-12895296,+,574645,0.05011789887669779,1534,yes,RNLS ,"RNLS 
chr10-88236006"
chr10,95783541,95783541,1,-,PBMC,Illumina,GTSP3466,pin26,201,hg38,D0,0,0,chr10-95783541,1,0.06514657980456026,TRUE,"ENTPD1,ENTPD1-AS1","+,-",FALSE,FALSE,-0,FRAT1,-1535722,+,TLX1,-5347761,+,574645,0.03497811692436199,1534,yes,"ENTPD1,ENTPD1-AS1 *","ENTPD1,ENTPD1-AS1 *
chr10-95783541"
chr10,98464761,98464761,1,-,PBMC,Illumina,GTSP3466,pin26,5,hg38,D0,0,0,chr10-98464761,1,0.06514657980456026,TRUE,HPSE2,-,FALSE,TRUE,-0,LOXL4,-196510,-,TLX1,-2666541,+,574645,8.701024110537811e-4,1534,yes,HPSE2 *,"HPSE2 *
chr10-98464761"
chr10,102643302,102643302,1,+,PBMC,Illumina,GTSP3466,pin26,2,hg38,D0,0,0,chr10+102643302,1,0.06514657980456026,FALSE,TRIM8,+,FALSE,TRUE,-1191,SUFU,9844,+,NFKB2,240772,+,574645,3.480409644215124e-4,1534,yes,TRIM8 ~,"TRIM8 ~
chr10+102643302"
chr10,110384085,110384085,1,+,PBMC,Illumina,GTSP3466,pin26,26,hg38,D0,0,0,chr10+110384085,1,0.06514657980456026,FALSE,SMNDC1,-,FALSE,FALSE,-79135,MXI1,96719,+,NFKB2,7981555,+,574645,0.004524532537479662,1534,yes,SMNDC1 ,"SMNDC1 
chr10+110384085"
chr10,110388581,110388581,1,+,PBMC,Illumina,GTSP3466,pin26,2,hg38,D0,0,0,chr10+110388581,1,0.06514657980456026,FALSE,SMNDC1,-,FALSE,FALSE,-83631,MXI1,101215,+,NFKB2,7986051,+,574645,3.480409644215124e-4,1534,yes,SMNDC1 ,"SMNDC1 
chr10+110388581"
chr10,110871407,110871407,1,+,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr10+110871407,1,0.06514657980456026,FALSE,PDCD4,+,FALSE,TRUE,-386,PDCD4,-386,+,NFKB2,8468877,+,574645,1.740204822107562e-4,1534,yes,PDCD4 ~,"PDCD4 ~
chr10+110871407"
chr10,123178422,123178422,1,+,PBMC,Illumina,GTSP3466,pin26,11,hg38,D0,0,0,chr10+123178422,1,0.06514657980456026,FALSE,BUB3,+,FALSE,TRUE,13051,DMBT1,534685,+,NFKB2,20775892,+,574645,0.0019142253043183182,1534,yes,BUB3 ,"BUB3 
chr10+123178422"
chr10,12691843,12691843,1,+,PBMC,Illumina,GTSP3466,pin26,13,hg38,D0,0,0,chr10+12691843,1,0.06514657980456026,TRUE,CAMK1D,+,FALSE,TRUE,-0,CUBN,4132121,-,MLLT10,-8841504,+,574645,0.002262266268739831,1534,yes,CAMK1D *,"CAMK1D *
chr10+12691843"
chr10,12701339,12701339,1,+,PBMC,Illumina,GTSP3466,pin26,12,hg38,D0,0,0,chr10+12701339,1,0.06514657980456026,TRUE,CAMK1D,+,FALSE,TRUE,-0,CUBN,4122625,-,MLLT10,-8832008,+,574645,0.0020882457865290744,1534,yes,CAMK1D *,"CAMK1D *
chr10+12701339"
chr10,132551118,132551118,1,+,PBMC,Illumina,GTSP3466,pin26,8,hg38,D0,0,0,chr10+132551118,1,0.06514657980456026,TRUE,INPP5A,+,FALSE,TRUE,0,BNIP3,-569104,-,NFKB2,30148588,+,574645,0.0013921638576860497,1534,yes,INPP5A *,"INPP5A *
chr10+132551118"
chr10,17026390,17026390,1,+,PBMC,Illumina,GTSP3466,pin26,4,hg38,D0,0,0,chr10+17026390,1,0.06514657980456026,TRUE,CUBN,-,FALSE,FALSE,0,CUBN,0,-,MLLT10,-4506957,+,574645,6.960819288430248e-4,1534,yes,CUBN *~,"CUBN *~
chr10+17026390"
chr10,23363441,23363441,1,+,PBMC,Illumina,GTSP3466,pin26,3,hg38,D0,0,0,chr10+23363441,1,0.06514657980456026,FALSE,C10orf67,-,FALSE,FALSE,-18595,BMI1,1031955,+,BMI1,1031955,+,574645,5.220614466322686e-4,1534,yes,C10orf67 ,"C10orf67 
chr10+23363441"
chr10,23369502,23369502,1,+,PBMC,Illumina,GTSP3466,pin26,1019,hg38,D0,0,0,chr10+23369502,1,0.06514657980456026,FALSE,MIR1254-2,+,FALSE,TRUE,-23901,BMI1,1038016,+,BMI1,1038016,+,574645,0.17732687137276057,1534,yes,MIR1254-2 ,"MIR1254-2 
chr10+23369502"
chr10,28533779,28533779,1,+,PBMC,Illumina,GTSP3466,pin26,68,hg38,D0,0,0,chr10+28533779,1,0.06514657980456026,TRUE,WAC,+,FALSE,TRUE,0,ABI1,-1672691,-,BMI1,6202293,+,574645,0.011833392790331422,1534,yes,WAC *,"WAC *
chr10+28533779"
chr10,30049196,30049196,1,+,PBMC,Illumina,GTSP3466,pin26,98,hg38,D0,0,0,chr10+30049196,1,0.06514657980456026,TRUE,JCAD,-,FALSE,FALSE,-0,MAP3K8,-384823,+,BMI1,7717710,+,574645,0.017054007256654107,1534,yes,JCAD *,"JCAD *
chr10+30049196"
chr10,33263757,33263757,1,+,PBMC,Illumina,GTSP3466,pin26,18,hg38,D0,0,0,chr10+33263757,1,0.06514657980456026,TRUE,NRP1,-,TRUE,FALSE,0,MAP3K8,2801923,+,BMI1,10932271,+,574645,0.003132368679793612,1534,yes,NRP1 *,"NRP1 *
chr10+33263757"
chr10,43129101,43129101,1,+,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr10+43129101,1,0.06514657980456026,TRUE,RET,+,TRUE,TRUE,-0,RET,-0,+,BMI1,20797615,+,574645,1.740204822107562e-4,1534,yes,RET *~,"RET *~
chr10+43129101"
chr10,46786443,46786443,1,+,PBMC,Illumina,GTSP3466,pin26,2,hg38,D0,0,0,chr10+46786443,1,0.06514657980456026,TRUE,GLUD1P2,-,FALSE,FALSE,0,GDF10,-513779,+,BMI1,24454957,+,574645,3.480409644215124e-4,1534,yes,GLUD1P2 *,"GLUD1P2 *
chr10+46786443"
chr10,47268746,47268746,1,+,PBMC,Illumina,GTSP3466,pin26,4,hg38,D0,0,0,chr10+47268746,1,0.06514657980456026,FALSE,GDF10,+,FALSE,TRUE,-31476,GDF10,-31476,+,BMI1,24937260,+,574645,6.960819288430248e-4,1534,yes,GDF10 ~,"GDF10 ~
chr10+47268746"
chr10,4903024,4903024,1,+,PBMC,Illumina,GTSP3466,pin26,3,hg38,D0,0,0,chr10+4903024,1,0.06514657980456026,TRUE,AKR1C6P,-,FALSE,FALSE,0,AKR1C3,-145740,+,KLF6,-1117742,-,574645,5.220614466322686e-4,1534,yes,AKR1C6P *,"AKR1C6P *
chr10+4903024"
chr10,50500741,50500741,1,+,PBMC,Illumina,GTSP3466,pin26,1338,hg38,D0,0,0,chr10+50500741,1,0.06514657980456026,TRUE,SGMS1,-,FALSE,FALSE,0,SGMS1,0,-,BMI1,28169255,+,574645,0.2328394051979918,1534,yes,SGMS1 *~,"SGMS1 *~
chr10+50500741"
chr10,50501849,50501849,1,+,PBMC,Illumina,GTSP3466,pin26,448,hg38,D0,0,0,chr10+50501849,1,0.06514657980456026,TRUE,SGMS1,-,FALSE,FALSE,0,SGMS1,0,-,BMI1,28170363,+,574645,0.07796117603041879,1534,yes,SGMS1 *~,"SGMS1 *~
chr10+50501849"
chr10,62049784,62049784,1,+,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr10+62049784,1,0.06514657980456026,TRUE,ARID5B,+,FALSE,TRUE,-0,EGR2,762210,-,TLX1,-39081518,+,574645,1.740204822107562e-4,1534,yes,ARID5B *,"ARID5B *
chr10+62049784"
chr10,63631536,63631536,1,+,PBMC,Illumina,GTSP3466,pin26,7,hg38,D0,0,0,chr10+63631536,1,0.06514657980456026,FALSE,REEP3,+,FALSE,TRUE,6412,EGR2,-812368,-,TLX1,-37499766,+,574645,0.0012181433754752935,1534,yes,REEP3 ,"REEP3 
chr10+63631536"
chr10,6422747,6422747,1,+,PBMC,Illumina,GTSP3466,pin26,55,hg38,D0,0,0,chr10+6422747,1,0.06514657980456026,TRUE,PRKCQ,-,FALSE,FALSE,-0,IL2RA,-360376,-,KLF6,-2637465,-,574645,0.009571126521591592,1534,yes,PRKCQ *,"PRKCQ *
chr10+6422747"
chr10,69213878,69213878,1,+,PBMC,Illumina,GTSP3466,pin26,306,hg38,D0,0,0,chr10+69213878,1,0.06514657980456026,FALSE,LOC101928994,-,FALSE,FALSE,1453,TET1,519395,+,TLX1,-31917424,+,574645,0.053250267556491405,1534,yes,LOC101928994 ,"LOC101928994 
chr10+69213878"
chr10,69225845,69225845,1,+,PBMC,Illumina,GTSP3466,pin26,30,hg38,D0,0,0,chr10+69225845,1,0.06514657980456026,TRUE,"LOC101928994,HKDC1","-,+",TRUE,FALSE,-0,TET1,531362,+,TLX1,-31905457,+,574645,0.005220614466322686,1534,yes,"LOC101928994,HKDC1 *","LOC101928994,HKDC1 *
chr10+69225845"
chr10,71533162,71533162,1,+,PBMC,Illumina,GTSP3466,pin26,5,hg38,D0,0,0,chr10+71533162,1,0.06514657980456026,TRUE,CDH23,+,FALSE,TRUE,0,PSAP,283119,-,TLX1,-29598140,+,574645,8.701024110537811e-4,1534,yes,CDH23 *,"CDH23 *
chr10+71533162"
chr10,73021215,73021215,1,+,PBMC,Illumina,GTSP3466,pin26,646,hg38,D0,0,0,chr10+73021215,1,0.06514657980456026,TRUE,P4HA1,-,FALSE,FALSE,-0,DNAJC9,220737,-,TLX1,-28110087,+,574645,0.11241723150814852,1534,yes,P4HA1 *,"P4HA1 *
chr10+73021215"
chr10,74968338,74968338,1,+,PBMC,Illumina,GTSP3466,pin26,509,hg38,D0,0,0,chr10+74968338,1,0.06514657980456026,TRUE,KAT6B,+,FALSE,TRUE,-0,KAT6B,-0,+,TLX1,-26162964,+,574645,0.0885764254452749,1534,yes,KAT6B *~,"KAT6B *~
chr10+74968338"
chr10,8374789,8374789,1,+,PBMC,Illumina,GTSP3466,pin26,75,hg38,D0,0,0,chr10+8374789,1,0.06514657980456026,FALSE,LINC00708,-,FALSE,FALSE,-106483,GATA3,299587,+,KLF6,-4589507,-,574645,0.013051536165806715,1534,yes,LINC00708 ,"LINC00708 
chr10+8374789"
chr10,8576911,8576911,1,+,PBMC,Illumina,GTSP3466,pin26,29,hg38,D0,0,0,chr10+8576911,1,0.06514657980456026,TRUE,LOC105376398,-,FALSE,FALSE,-0,GATA3,501709,+,KLF6,-4791629,-,574645,0.00504659398411193,1534,yes,LOC105376398 *,"LOC105376398 *
chr10+8576911"
chr10,86412500,86412500,1,+,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr10+86412500,1,0.06514657980456026,FALSE,WAPL,-,FALSE,FALSE,22754,BMPR1A,-344137,+,TLX1,-14718802,+,574645,1.740204822107562e-4,1534,yes,WAPL ,"WAPL 
chr10+86412500"
chr10,88846160,88846160,1,+,PBMC,Illumina,GTSP3466,pin26,11,hg38,D0,0,0,chr10+88846160,1,0.06514657980456026,TRUE,ANKRD22,-,FALSE,FALSE,0,FAS,-144397,+,TLX1,-12285142,+,574645,0.0019142253043183182,1534,yes,ANKRD22 *,"ANKRD22 *
chr10+88846160"
chr10,9395104,9395104,1,+,PBMC,Illumina,GTSP3466,pin26,19,hg38,D0,0,0,chr10+9395104,1,0.06514657980456026,FALSE,LOC101928272,-,FALSE,FALSE,-99510,GATA3,1319902,+,KLF6,-5609822,-,574645,0.0033063891620043677,1534,yes,LOC101928272 ,"LOC101928272 
chr10+9395104"
chr10,95798816,95798816,1,+,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr10+95798816,1,0.06514657980456026,TRUE,"ENTPD1,ENTPD1-AS1","+,-",FALSE,FALSE,-0,FRAT1,-1520447,+,TLX1,-5332486,+,574645,1.740204822107562e-4,1534,yes,"ENTPD1,ENTPD1-AS1 *","ENTPD1,ENTPD1-AS1 *
chr10+95798816"
chr10,95830417,95830417,1,+,PBMC,Illumina,GTSP3466,pin26,208,hg38,D0,0,0,chr10+95830417,1,0.06514657980456026,TRUE,"ENTPD1,ENTPD1-AS1","+,-",FALSE,FALSE,-0,FRAT1,-1488846,+,TLX1,-5300885,+,574645,0.036196260299837295,1534,yes,"ENTPD1,ENTPD1-AS1 *","ENTPD1,ENTPD1-AS1 *
chr10+95830417"
chr11,102316670,102316670,1,-,PBMC,Illumina,GTSP3466,pin26,22,hg38,D0,0,0,chr11-102316670,1,0.06514657980456026,FALSE,BIRC3,+,FALSE,FALSE,-778,BIRC3,-778,+,PICALM,-16246788,-,574645,0.0038284506086366365,1534,yes,BIRC3 ~,"BIRC3 ~
chr11-102316670"
chr11,103028819,103028819,1,-,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr11-103028819,1,0.06514657980456026,FALSE,DCUN1D5,-,FALSE,TRUE,21863,BIRC2,650148,+,PICALM,-16958937,-,574645,1.740204822107562e-4,1534,yes,DCUN1D5 ,"DCUN1D5 
chr11-103028819"
chr11,111833814,111833814,1,-,PBMC,Illumina,GTSP3466,pin26,5,hg38,D0,0,0,chr11-111833814,1,0.06514657980456026,TRUE,ALG9,-,FALSE,TRUE,0,CRYAB,74804,-,PICALM,-25763932,-,574645,8.701024110537811e-4,1534,yes,ALG9 *,"ALG9 *
chr11-111833814"
chr11,111936326,111936326,1,-,PBMC,Illumina,GTSP3466,pin26,895,hg38,D0,0,0,chr11-111936326,1,0.06514657980456026,TRUE,DIXDC1,+,FALSE,FALSE,0,CRYAB,-23112,-,PICALM,-25866444,-,574645,0.1557483315786268,1534,yes,DIXDC1 *~,"DIXDC1 *~
chr11-111936326"
chr11,118002581,118002581,1,-,PBMC,Illumina,GTSP3466,pin26,8,hg38,D0,0,0,chr11-118002581,1,0.06514657980456026,FALSE,IL10RA,+,FALSE,FALSE,1097,TMPRSS4,-74429,+,PICALM,-31932699,-,574645,0.0013921638576860497,1534,yes,IL10RA ,"IL10RA 
chr11-118002581"
chr11,123069054,123069054,1,-,PBMC,Illumina,GTSP3466,pin26,61,hg38,D0,0,0,chr11-123069054,1,0.06514657980456026,FALSE,CLMP,-,FALSE,TRUE,2950,SCN3B,560131,-,PICALM,-36999172,-,574645,0.010615249414856129,1534,yes,CLMP ,"CLMP 
chr11-123069054"
chr11,123455459,123455459,1,-,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr11-123455459,1,0.06514657980456026,FALSE,LOC100128242,+,FALSE,FALSE,19739,SCN3B,173726,-,PICALM,-37385577,-,574645,1.740204822107562e-4,1534,yes,LOC100128242 ,"LOC100128242 
chr11-123455459"
chr11,128050642,128050642,1,-,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr11-128050642,1,0.06514657980456026,FALSE,LINC02098,+,FALSE,FALSE,-158122,ETS1,408117,-,PICALM,-41980760,-,574645,1.740204822107562e-4,1534,yes,LINC02098 ,"LINC02098 
chr11-128050642"
chr11,128546801,128546801,1,-,PBMC,Illumina,GTSP3466,pin26,23,hg38,D0,0,0,chr11-128546801,1,0.06514657980456026,TRUE,ETS1,-,FALSE,TRUE,0,ETS1,0,-,PICALM,-42476919,-,574645,0.004002471090847393,1534,yes,ETS1 *~,"ETS1 *~
chr11-128546801"
chr11,128548593,128548593,1,-,PBMC,Illumina,GTSP3466,pin26,170,hg38,D0,0,0,chr11-128548593,1,0.06514657980456026,TRUE,ETS1,-,FALSE,TRUE,0,ETS1,0,-,PICALM,-42478711,-,574645,0.02958348197582855,1534,yes,ETS1 *~,"ETS1 *~
chr11-128548593"
chr11,1726256,1726256,1,-,PBMC,Illumina,GTSP3466,pin26,191,hg38,D0,0,0,chr11-1726256,1,0.06514657980456026,FALSE,IFITM10,-,FALSE,TRUE,6152,IGF2,402854,-,NUP98,1948752,-,574645,0.033237912102254435,1534,yes,IFITM10 ,"IFITM10 
chr11-1726256"
chr11,2078539,2078539,1,-,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr11-2078539,1,0.06514657980456026,FALSE,"IGF2,INS-IGF2","-,-",FALSE,TRUE,50571,IGF2,50571,-,NUP98,1596469,-,574645,1.740204822107562e-4,1534,yes,"IGF2,INS-IGF2 ","IGF2,INS-IGF2 
chr11-2078539"
chr11,278568,278568,1,-,PBMC,Illumina,GTSP3466,pin26,790,hg38,D0,0,0,chr11-278568,1,0.06514657980456026,FALSE,NLRP6,+,FALSE,FALSE,-0,PGGHG,-10568,+,NUP98,3396440,-,574645,0.13747618094649738,1534,yes,NLRP6 ~,"NLRP6 ~
chr11-278568"
chr11,33721352,33721352,1,-,PBMC,Illumina,GTSP3466,pin26,1072,hg38,D0,0,0,chr11-33721352,2,0.13029315960912052,TRUE,CD59,-,FALSE,TRUE,0,LMO2,137222,-,LMO2,137222,-,574645,0.18654995692993065,1534,yes,CD59 *,"CD59 *
chr11-33721352"
chr11,36408679,36408679,1,-,PBMC,Illumina,GTSP3466,pin26,11,hg38,D0,0,0,chr11-36408679,1,0.06514657980456026,TRUE,PRR5L,+,FALSE,FALSE,-0,CD44,1176276,+,LMO2,-2516389,-,574645,0.0019142253043183182,1534,yes,PRR5L *,"PRR5L *
chr11-36408679"
chr11,43644762,43644762,1,-,PBMC,Illumina,GTSP3466,pin26,1116,hg38,D0,0,0,chr11-43644762,1,0.06514657980456026,FALSE,HSD17B12,+,FALSE,FALSE,-35829,ACCS,-421415,+,LMO2,-9752472,-,574645,0.19420685814720393,1534,yes,HSD17B12 ,"HSD17B12 
chr11-43644762"
chr11,46242616,46242616,1,-,PBMC,Illumina,GTSP3466,pin26,400,hg38,D0,0,0,chr11-46242616,1,0.06514657980456026,FALSE,CREB3L1,+,FALSE,FALSE,-35020,CREB3L1,-35020,+,LMO2,-12350326,-,574645,0.06960819288430248,1534,yes,CREB3L1 ~,"CREB3L1 ~
chr11-46242616"
chr11,48056572,48056572,1,-,PBMC,Illumina,GTSP3466,pin26,82,hg38,D0,0,0,chr11-48056572,1,0.06514657980456026,TRUE,PTPRJ,+,FALSE,FALSE,0,PTPRJ,0,+,LMO2,-14164282,-,574645,0.01426967954128201,1534,yes,PTPRJ *~,"PTPRJ *~
chr11-48056572"
chr11,58576974,58576974,1,-,PBMC,Illumina,GTSP3466,pin26,2671,hg38,D0,0,0,chr11-58576974,1,0.06514657980456026,TRUE,LPXN,-,FALSE,TRUE,0,CTNND1,757793,+,CCND1,-11064129,+,574645,0.46480870798492985,1534,yes,LPXN *,"LPXN *
chr11-58576974"
chr11,60974840,60974840,1,-,PBMC,Illumina,GTSP3466,pin26,14,hg38,D0,0,0,chr11-60974840,1,0.06514657980456026,TRUE,CD6,+,FALSE,FALSE,0,CD6,0,+,CCND1,-8666263,+,574645,0.002436286750950587,1534,yes,CD6 *~,"CD6 *~
chr11-60974840"
chr11,61104264,61104264,1,-,PBMC,Illumina,GTSP3466,pin26,7,hg38,D0,0,0,chr11-61104264,1,0.06514657980456026,TRUE,CD5,+,FALSE,FALSE,0,CD6,83886,+,CCND1,-8536839,+,574645,0.0012181433754752935,1534,yes,CD5 *,"CD5 *
chr11-61104264"
